Category 1,Category 2,Category 3,Product Code,Brand,Product Name,Supermarket Code,Price,Offers
Drinks,Bottled water / Sports drinks /  Energy drinks,Distilled water with minerals,P000002503,Watsons Water,Distilled Water with Minerals 4.5L,WATSONS,23.90,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000883,Bonaqua,Mineralized Water 500mL,WELLCOME,6.00,Buy 2 item(s) for $9.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000883,Bonaqua,Mineralized Water 500mL,JASONS,6.00,Buy 2 item(s) for $9.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000174,Bonaqua,Mineralized Water 770mL,WELLCOME,8.00,Buy 2 item(s) for $10.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000174,Bonaqua,Mineralized Water 770mL,JASONS,8.00,Buy 2 item(s) for $10.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000774,Bonaqua,Mineralized Water 1.5L,WELLCOME,10.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000774,Bonaqua,Mineralized Water 1.5L,JASONS,10.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000693,Cool Water,Mineralized Water 1.5L,WELLCOME,7.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000693,Cool Water,Mineralized Water 1.5L,PARKNSHOP,7.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000693,Cool Water,Mineralized Water 1.5L,JASONS,7.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000001083,Bonaqua,Mineralized Water 5L,WELLCOME,29.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000001083,Bonaqua,Mineralized Water 5L,JASONS,29.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000001081,Cool Water,Mineralized Water 380mL,PARKNSHOP,4.20,Buy 3 to save $1.10
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000000089,Cool Water,Mineralized Water 750mL,PARKNSHOP,4.50,Buy 4 to save $3.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineralized water,P000001080,Cool Water,Mineralized Water 5L,PARKNSHOP,19.90,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002209,Evian,Mineral Water 330mL,WELLCOME,8.50,Buy 2 item(s) for $15.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002209,Evian,Mineral Water 330mL,PARKNSHOP,8.40,Buy 2 to save $1.80
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002209,Evian,Mineral Water 330mL,JASONS,8.50,Buy 2 item(s) for $15.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000817,Evian,Mineral Water 500mL,WELLCOME,12.00,Buy 2 item(s) for $17.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000817,Evian,Mineral Water 500mL,PARKNSHOP,12.30,Buy 2 to save $5.60
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000817,Evian,Mineral Water 500mL,JASONS,12.00,Buy 2 item(s) for $17.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002239,Fiji,Natural Artesian Water 1L,WELLCOME,23.00,Buy 2 item(s) for $38.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002239,Fiji,Natural Artesian Water 1L,PARKNSHOP,22.90,Buy 6 at $109.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002239,Fiji,Natural Artesian Water 1L,JASONS,23.00,Buy 2 item(s) for $38.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002240,Fiji,Natural Artesian Water 500mL,WELLCOME,15.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002240,Fiji,Natural Artesian Water 500mL,PARKNSHOP,15.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002240,Fiji,Natural Artesian Water 500mL,JASONS,15.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002207,Ganten,Natural Mineral Water 570mL,WELLCOME,5.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002207,Ganten,Natural Mineral Water 570mL,PARKNSHOP,5.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002207,Ganten,Natural Mineral Water 570mL,JASONS,5.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000004069,Meadows,French Mineral Water 6 X 1.5 LT,WELLCOME,57.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000004069,Meadows,French Mineral Water 6 X 1.5 LT,JASONS,57.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000003887,Meadows,French Mountain Spring Water 500 ML,WELLCOME,8.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000003887,Meadows,French Mountain Spring Water 500 ML,JASONS,8.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000004302,Meadows,SPARKLING MINERAL WATER 6 X 1 LT,WELLCOME,60.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000004302,Meadows,SPARKLING MINERAL WATER 6 X 1 LT,JASONS,60.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000003886,Meadows,Sparkling Natural Mineral Water 500 ML,WELLCOME,9.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000003886,Meadows,Sparkling Natural Mineral Water 500 ML,JASONS,9.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000084,Perrier,Sparkling Mineral Water 750mL,WELLCOME,24.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000084,Perrier,Sparkling Mineral Water 750mL,PARKNSHOP,20.90,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000084,Perrier,Sparkling Mineral Water 750mL,JASONS,24.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000001131,San Benedetto,Natural Mineral Water - Sparkling 1.5L,PARKNSHOP,14.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000779,San Pellegrino,Sparkling Natural Mineral Water 750mL,WELLCOME,17.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000779,San Pellegrino,Sparkling Natural Mineral Water 750mL,JASONS,17.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002552,San Pellegrino,Sparkling Natural Mineral Water 1L,WELLCOME,15.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002552,San Pellegrino,Sparkling Natural Mineral Water 1L,PARKNSHOP,19.00,Buy 2 to save $5.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002552,San Pellegrino,Sparkling Natural Mineral Water 1L,JASONS,15.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000001918,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 500mL,WELLCOME,9.00,Buy 2 item(s) for $14.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000001918,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 500mL,PARKNSHOP,8.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000001918,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 500mL,JASONS,9.00,Buy 2 item(s) for $14.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000334,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 1.5L,WELLCOME,14.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000334,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 1.5L,PARKNSHOP,16.00,Buy 2 at $28.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000000334,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 1.5L,JASONS,14.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002505,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 1.5L x 6,WELLCOME,75.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002505,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 1.5L x 6,PARKNSHOP,89.00,Buy 3 at $239.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Mineral water / Spring water / Artesian water,P000002505,Volvic,Natural Mineral Water (Eau Minérale Naturelle) 1.5L x 6,JASONS,75.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000001365,Aquarius,Electrolytes Replenishment Drink - Bottle 1.2L,WELLCOME,13.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000001365,Aquarius,Electrolytes Replenishment Drink - Bottle 1.2L,PARKNSHOP,16.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000001365,Aquarius,Electrolytes Replenishment Drink - Bottle 1.2L,JASONS,13.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000001345,Aquarius,Electrolytes Replenishment Drink - Bottle 500mL,WELLCOME,10.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000001345,Aquarius,Electrolytes Replenishment Drink - Bottle 500mL,PARKNSHOP,9.50,Buy 3 to save $10.50
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000001345,Aquarius,Electrolytes Replenishment Drink - Bottle 500mL,JASONS,10.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000003322,Aquarius,Electrolytes Replenishment Drink Zero - Bottle 500mL,WELLCOME,10.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000003322,Aquarius,Electrolytes Replenishment Drink Zero - Bottle 500mL,PARKNSHOP,9.50,Buy 3 to save $10.50
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000003322,Aquarius,Electrolytes Replenishment Drink Zero - Bottle 500mL,JASONS,10.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000319,Gatorade,Sport Drink - Lemon-Lime Flavor 600mL,WELLCOME,11.00,Buy 2 item(s) for $19.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000319,Gatorade,Sport Drink - Lemon-Lime Flavor 600mL,PARKNSHOP,9.90,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000319,Gatorade,Sport Drink - Lemon-Lime Flavor 600mL,JASONS,11.00,Buy 2 item(s) for $19.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000692,Lucozade,Sport Drink - Orange - Bottle 450mL,WELLCOME,7.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000692,Lucozade,Sport Drink - Orange - Bottle 450mL,PARKNSHOP,8.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000692,Lucozade,Sport Drink - Orange - Bottle 450mL,JASONS,7.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000691,Pocari Sweat,Ion Supply Drink - Bottle 350mL x 6,WELLCOME,38.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000691,Pocari Sweat,Ion Supply Drink - Bottle 350mL x 6,PARKNSHOP,37.90,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000691,Pocari Sweat,Ion Supply Drink - Bottle 350mL x 6,JASONS,38.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000691,Pocari Sweat,Ion Supply Drink - Bottle 350mL x 6,DCHFOOD,33.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000060,Pocari Sweat,Ion Supply Drink - Can 340mL x 6,PARKNSHOP,37.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000859,Pocari Sweat,Ion Supply Drink - Powder 66g x 5,WELLCOME,60.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000859,Pocari Sweat,Ion Supply Drink - Powder 66g x 5,PARKNSHOP,58.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000859,Pocari Sweat,Ion Supply Drink - Powder 66g x 5,JASONS,60.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000327,Pocari Sweat,Ion Supply Drink 500mL,WELLCOME,10.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000327,Pocari Sweat,Ion Supply Drink 500mL,PARKNSHOP,10.20,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000327,Pocari Sweat,Ion Supply Drink 500mL,JASONS,10.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000327,Pocari Sweat,Ion Supply Drink 500mL,WATSONS,8.90,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000876,Pocari Sweat,Ion Supply Drink 1.5L,WELLCOME,21.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000876,Pocari Sweat,Ion Supply Drink 1.5L,PARKNSHOP,20.90,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000876,Pocari Sweat,Ion Supply Drink 1.5L,JASONS,21.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Sports drinks,P000000876,Pocari Sweat,Ion Supply Drink 1.5L,DCHFOOD,17.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000000021,Libogen,Tonic Drink 150mL,WELLCOME,14.00,Buy 2 item(s) for $25.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000000021,Libogen,Tonic Drink 150mL,JASONS,14.00,Buy 2 item(s) for $25.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000001919,Lucozade,Energy Drink - Orange 300mL,WELLCOME,6.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000001919,Lucozade,Energy Drink - Orange 300mL,PARKNSHOP,8.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000001919,Lucozade,Energy Drink - Orange 300mL,JASONS,6.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000000349,Lucozade,Energy Drink - Orange 900mL,WELLCOME,15.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000000349,Lucozade,Energy Drink - Orange 900mL,PARKNSHOP,14.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000000349,Lucozade,Energy Drink - Orange 900mL,JASONS,15.00,
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000000348,Lucozade,Xtra Energy Drink - Summer Fruit 300mL,PARKNSHOP,8.50,
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000003446,Monster,Carbonated Energy Drink 355mL,WELLCOME,17.00,Buy 2 item(s) for $30.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000003446,Monster,Carbonated Energy Drink 355mL,PARKNSHOP,17.00,Buy 2 to save $4.00
Drinks,Bottled water / Sports drinks /  Energy drinks,Energy drinks,P000003446,Monster,Carbonated Energy Drink 355mL,JASONS,17.00,Buy 2 item(s) for $30.00
